,trial_index,stim_0,stim_1,stim_2,rater,last_selected,selected,session
19937,13513,3680,4305,3733,5137,0,1,1
19938,13513,3680,3325,3733,5137,1,1,1
19939,13513,3680,3993,3733,5137,1,1,1
19940,13513,3680,3564,3733,5137,1,2,1
19941,13513,3680,3564,3934,5137,2,2,1
19942,13513,3680,3564,3841,5137,2,2,1
19943,13513,3680,3564,2694,5137,2,2,1
19944,13514,3641,2882,4350,5137,3,0,1
19945,13514,4676,2882,4350,5137,0,2,1
19946,13514,4676,2882,4318,5137,2,2,1
19947,13514,4676,2882,3972,5137,2,1,1
19948,13514,4676,4021,3972,5137,1,2,1
19949,13514,4676,4021,3735,5137,2,2,1
19950,13514,4676,4021,3658,5137,2,2,1
19951,13514,4676,4021,3683,5137,2,2,1
19952,13515,3170,4293,4135,5137,3,2,1
19953,13515,3170,4293,3934,5137,2,2,1
19954,13515,3170,4293,3410,5137,2,2,1
19955,13515,3170,4293,4005,5137,2,0,1
19956,13515,3676,4293,4005,5137,0,0,1
19957,13515,3183,4293,4005,5137,0,0,1
19958,13515,4229,4293,4005,5137,0,0,1
19959,13515,4514,4293,4005,5137,0,0,1
19960,13516,3048,4084,3859,5137,3,2,1
19961,13516,3048,4084,3597,5137,2,0,1
19962,13516,4200,4084,3597,5137,0,0,1
19963,13516,3479,4084,3597,5137,0,2,1
19964,13516,3479,4084,2641,5137,2,1,1
19965,13516,3479,4366,2641,5137,1,2,1
19966,13516,3479,4366,4494,5137,2,2,1
19967,13516,3479,4366,4649,5137,2,2,1
19968,13517,4494,3967,4611,5137,3,0,1
19969,13517,2717,3967,4611,5137,0,1,1
19970,13517,2717,4560,4611,5137,1,1,1
19971,13517,2717,4514,4611,5137,1,1,1
19972,13517,2717,2862,4611,5137,1,1,1
19973,13517,2717,3782,4611,5137,1,1,1
19974,13517,2717,3916,4611,5137,1,1,1
19975,13517,2717,3211,4611,5137,1,1,1
19976,13518,3008,2904,3170,5137,3,0,1
19977,13518,4611,2904,3170,5137,0,0,1
19978,13518,3564,2904,3170,5137,0,0,1
19979,13518,2506,2904,3170,5137,0,1,1
19980,13518,2506,4005,3170,5137,1,1,1
19981,13518,2506,4564,3170,5137,1,1,1
19982,13518,2506,4565,3170,5137,1,1,1
19983,13518,2506,4135,3170,5137,1,1,1
19984,13519,2623,3170,3350,5137,3,0,1
19985,13519,4157,3170,3350,5137,0,0,1
19986,13519,3211,3170,3350,5137,0,0,1
19987,13519,3421,3170,3350,5137,0,0,1
19988,13519,4244,3170,3350,5137,0,0,1
19989,13519,2506,3170,3350,5137,0,2,1
19990,13519,2506,3170,2977,5137,2,2,1
19991,13519,2506,3170,3934,5137,2,2,1
19992,13520,3841,3676,2869,5137,3,2,1
19993,13520,3841,3676,3814,5137,2,0,1
19994,13520,4175,3676,3814,5137,0,0,1
19995,13520,4560,3676,3814,5137,0,0,1
19996,13520,2904,3676,3814,5137,0,0,1
19997,13520,2641,3676,3814,5137,0,0,1
19998,13520,3683,3676,3814,5137,0,0,1
19999,13520,4350,3676,3814,5137,0,0,1
20000,13521,3934,2754,4544,5137,3,1,1
20001,13521,3934,4494,4544,5137,1,1,1
20002,13521,3934,2862,4544,5137,1,1,1
20003,13521,3934,3683,4544,5137,1,1,1
20004,13521,3934,4542,4544,5137,1,1,1
20005,13521,3934,3699,4544,5137,1,2,1
20006,13521,3934,3699,4676,5137,2,0,1
20007,13521,4534,3699,4676,5137,0,0,1
20008,13522,3211,4084,4696,5137,3,0,1
20009,13522,3326,4084,4696,5137,0,2,1
20010,13522,3326,4084,3683,5137,2,0,1
20011,13522,4236,4084,3683,5137,0,0,1
20012,13522,3969,4084,3683,5137,0,0,1
20013,13522,3371,4084,3683,5137,0,0,1
20014,13522,3267,4084,3683,5137,0,1,1
20015,13522,3267,2869,3683,5137,1,1,1
20016,13523,3325,2625,2506,5137,3,2,1
20017,13523,3325,2625,4676,5137,2,1,1
20018,13523,3325,2869,4676,5137,1,0,1
20019,13523,4358,2869,4676,5137,0,0,1
20020,13523,4494,2869,4676,5137,0,2,1
20021,13523,4494,2869,3721,5137,2,0,1
20022,13523,4157,2869,3721,5137,0,0,1
20023,13523,2641,2869,3721,5137,0,0,1
20024,13524,4484,4696,4232,5137,3,1,1
20025,13524,4484,2693,4232,5137,1,0,1
20026,13524,2625,2693,4232,5137,0,0,1
20027,13524,4466,2693,4232,5137,0,0,1
20028,13524,4157,2693,4232,5137,0,0,1
20029,13524,4290,2693,4232,5137,0,0,1
20030,13524,3859,2693,4232,5137,0,1,1
20031,13524,3859,3564,4232,5137,1,0,1
20032,13525,3176,2586,3008,5137,3,0,1
20033,13525,3028,2586,3008,5137,0,0,1
20034,13525,3621,2586,3008,5137,0,1,1
20035,13525,3621,3658,3008,5137,1,1,1
20036,13525,3621,4200,3008,5137,1,2,1
20037,13525,3621,4200,3969,5137,2,2,1
20038,13525,3621,4200,4135,5137,2,2,1
20039,13525,3621,4200,3676,5137,2,2,1
20040,13526,3420,2977,3285,5137,3,0,1
20041,13526,2904,2977,3285,5137,0,0,1
20042,13526,3683,2977,3285,5137,0,0,1
20043,13526,2807,2977,3285,5137,0,0,1
20044,13526,4565,2977,3285,5137,0,0,1
20045,13526,4305,2977,3285,5137,0,2,1
20046,13526,4305,2977,3061,5137,2,2,1
20047,13526,4305,2977,4236,5137,2,2,1
20048,13527,4366,3969,4565,5137,3,2,1
20049,13527,4366,3969,4157,5137,2,2,1
20050,13527,4366,3969,4358,5137,2,2,1
20051,13527,4366,3969,4534,5137,2,2,1
20052,13527,4366,3969,3881,5137,2,2,1
20053,13527,4366,3969,2694,5137,2,2,1
20054,13527,4366,3969,2927,5137,2,2,1
20055,13527,4366,3969,3421,5137,2,2,1
20056,13528,2705,4318,3267,5137,3,0,1
20057,13528,4100,4318,3267,5137,0,0,1
20058,13528,4348,4318,3267,5137,0,1,1
20059,13528,4348,3183,3267,5137,1,1,1
20060,13528,4348,3993,3267,5137,1,1,1
20061,13528,4348,4149,3267,5137,1,1,1
20062,13528,4348,4005,3267,5137,1,1,1
20063,13528,4348,4062,3267,5137,1,1,1
20064,12085,3285,3317,3680,5158,3,0,1
20065,12085,3876,3317,3680,5158,0,2,1
20066,12085,3876,3317,3676,5158,2,1,1
20067,12085,3876,4565,3676,5158,1,2,1
20068,12085,3876,4565,2641,5158,2,2,1
20069,12085,3876,4565,4505,5158,2,0,1
20070,12085,2688,4565,4505,5158,0,0,1
20071,12085,4348,4565,4505,5158,0,2,1
20072,12086,3285,4158,3339,5158,3,2,1
20073,12086,3285,4158,4100,5158,2,2,1
20074,12086,3285,4158,4534,5158,2,2,1
20075,12086,3285,4158,3993,5158,2,2,1
20076,12086,3285,4158,4297,5158,2,2,1
20077,12086,3285,4158,2882,5158,2,2,1
20078,12086,3285,4158,2559,5158,2,2,1
20079,12086,3285,4158,2694,5158,2,1,1
20080,12087,4199,2586,4106,5158,3,2,1
20081,12087,4199,2586,2688,5158,2,2,1
20082,12087,4199,2586,3967,5158,2,2,1
20083,12087,4199,2586,4062,5158,2,1,1
20084,12087,4199,3933,4062,5158,1,1,1
20085,12087,4199,3972,4062,5158,1,1,1
20086,12087,4199,4318,4062,5158,1,1,1
20087,12087,4199,3874,4062,5158,1,2,1
20088,12088,3641,3170,3933,5158,3,1,1
20089,12088,3641,2464,3933,5158,1,2,1
20090,12088,3641,2464,3061,5158,2,2,1
20091,12088,3641,2464,3658,5158,2,2,1
20092,12088,3641,2464,4305,5158,2,2,1
20093,12088,3641,2464,3176,5158,2,2,1
20094,12088,3641,2464,4560,5158,2,2,1
20095,12088,3641,2464,2635,5158,2,2,1
20096,12089,4062,3211,4350,5158,3,1,1
20097,12089,4062,3680,4350,5158,1,2,1
20098,12089,4062,3680,4287,5158,2,2,1
20099,12089,4062,3680,3052,5158,2,2,1
20100,12089,4062,3680,3270,5158,2,0,1
20101,12089,4200,3680,3270,5158,0,2,1
20102,12089,4200,3680,2927,5158,2,2,1
20103,12089,4200,3680,4358,5158,2,2,1
20104,12090,3621,2717,4350,5158,3,1,1
20105,12090,3621,4423,4350,5158,1,2,1
20106,12090,3621,4423,3564,5158,2,2,1
20107,12090,3621,4423,4484,5158,2,1,1
20108,12090,3621,3270,4484,5158,1,1,1
20109,12090,3621,3836,4484,5158,1,2,1
20110,12090,3621,3836,2608,5158,2,2,1
20111,12090,3621,3836,4044,5158,2,1,1
20112,12091,4323,3478,4348,5158,3,0,1
20113,12091,4200,3478,4348,5158,0,1,1
20114,12091,4200,3814,4348,5158,1,1,1
20115,12091,4200,3176,4348,5158,1,0,1
20116,12091,4175,3176,4348,5158,0,2,1
20117,12091,4175,3176,2871,5158,2,2,1
20118,12091,4175,3176,3564,5158,2,2,1
20119,12091,4175,3176,4505,5158,2,2,1
20120,12092,3780,3421,4157,5158,3,1,1
20121,12092,3780,4649,4157,5158,1,0,1
20122,12092,3549,4649,4157,5158,0,0,1
20123,12092,3019,4649,4157,5158,0,1,1
20124,12092,3019,3270,4157,5158,1,2,1
20125,12092,3019,3270,3846,5158,2,1,1
20126,12092,3019,3814,3846,5158,1,0,1
20127,12092,4666,3814,3846,5158,0,1,1
20128,12093,2559,2641,2694,5158,3,1,1
20129,12093,2559,2705,2694,5158,1,0,1
20130,12093,3760,2705,2694,5158,0,2,1
20131,12093,3760,2705,3658,5158,2,1,1
20132,12093,3760,3967,3658,5158,1,0,1
20133,12093,3371,3967,3658,5158,0,1,1
20134,12093,3371,3934,3658,5158,1,1,1
20135,12093,3371,3881,3658,5158,1,2,1
20136,12094,2807,2464,3828,5158,3,1,1
20137,12094,2807,4350,3828,5158,1,0,1
20138,12094,3564,4350,3828,5158,0,0,1
20139,12094,4078,4350,3828,5158,0,1,1
20140,12094,4078,3267,3828,5158,1,2,1
20141,12094,4078,3267,4021,5158,2,1,1
20142,12094,4078,4287,4021,5158,1,0,1
20143,12094,3421,4287,4021,5158,0,1,1
20144,12095,3322,4540,3420,5158,3,0,1
20145,12095,4229,4540,3420,5158,0,1,1
20146,12095,4229,3479,3420,5158,1,2,1
20147,12095,4229,3479,4101,5158,2,1,1
20148,12095,4229,3782,4101,5158,1,0,1
20149,12095,3008,3782,4101,5158,0,1,1
20150,12095,3008,3183,4101,5158,1,0,1
20151,12095,2625,3183,4101,5158,0,0,1
20152,12096,3641,3597,3993,5158,3,0,1
20153,12096,2862,3597,3993,5158,0,1,1
20154,12096,2862,4236,3993,5158,1,2,1
20155,12096,2862,4236,3780,5158,2,1,1
20156,12096,2862,3549,3780,5158,1,0,1
20157,12096,4494,3549,3780,5158,0,1,1
20158,12096,4494,2888,3780,5158,1,1,1
20159,12096,4494,3511,3780,5158,1,1,1
20160,12097,2623,3934,3699,5158,3,0,1
20161,12097,3721,3934,3699,5158,0,1,1
20162,12097,3721,4333,3699,5158,1,2,1
20163,12097,3721,4333,3967,5158,2,1,1
20164,12097,3721,4366,3967,5158,1,0,1
20165,12097,2913,4366,3967,5158,0,0,1
20166,12097,3549,4366,3967,5158,0,2,1
20167,12097,3549,4366,3814,5158,2,1,1
20168,12098,4560,4044,2559,5158,3,0,1
20169,12098,3252,4044,2559,5158,0,1,1
20170,12098,3252,4289,2559,5158,1,2,1
20171,12098,3252,4289,4158,5158,2,1,1
20172,12098,3252,4494,4158,5158,1,0,1
20173,12098,3814,4494,4158,5158,0,1,1
20174,12098,3814,4466,4158,5158,1,0,1
20175,12098,2705,4466,4158,5158,0,0,1
20176,12099,4005,2469,3322,5158,3,0,1
20177,12099,4232,2469,3322,5158,0,1,1
20178,12099,4232,3969,3322,5158,1,2,1
20179,12099,4232,3969,3658,5158,2,1,1
20180,12099,4232,4676,3658,5158,1,1,1
20181,12099,4232,3148,3658,5158,1,0,1
20182,12099,3828,3148,3658,5158,0,2,1
20183,12099,3828,3148,2717,5158,2,2,1
20184,12100,4062,3969,3176,5158,3,1,1
20185,12100,4062,4078,3176,5158,1,1,1
20186,12100,4062,3846,3176,5158,1,0,1
20187,12100,4200,3846,3176,5158,0,1,1
20188,12100,4200,3993,3176,5158,1,1,1
20189,12100,4200,3019,3176,5158,1,1,1
20190,12100,4200,2773,3176,5158,1,2,1
20191,12100,4200,2773,2694,5158,2,2,1
20192,12101,4106,3846,3597,5158,3,0,1
20193,12101,3899,3846,3597,5158,0,1,1
20194,12101,3899,3641,3597,5158,1,0,1
20195,12101,4560,3641,3597,5158,0,1,1
20196,12101,4560,4078,3597,5158,1,2,1
20197,12101,4560,4078,4366,5158,2,1,1
20198,12101,4560,3836,4366,5158,1,0,1
20199,12101,3780,3836,4366,5158,0,0,1
20200,12102,3680,3993,4101,5158,3,0,1
20201,12102,3028,3993,4101,5158,0,0,1
20202,12102,4113,3993,4101,5158,0,0,1
20203,12102,4649,3993,4101,5158,0,1,1
20204,12102,4649,2688,4101,5158,1,1,1
20205,12102,4649,3874,4101,5158,1,2,1
20206,12102,4649,3874,3052,5158,2,2,1
20207,12102,4649,3874,2717,5158,2,0,1
20208,12103,4534,4366,3836,5158,3,0,1
20209,12103,3658,4366,3836,5158,0,2,1
20210,12103,3658,4366,3339,5158,2,1,1
20211,12103,3658,4333,3339,5158,1,0,1
20212,12103,4062,4333,3339,5158,0,2,1
20213,12103,4062,4333,4287,5158,2,0,1
20214,12103,4540,4333,4287,5158,0,1,1
20215,12103,4540,2537,4287,5158,1,2,1
20216,12104,2464,3350,2760,5158,3,0,1
20217,12104,2442,3350,2760,5158,0,0,1
20218,12104,4293,3350,2760,5158,0,0,1
20219,12104,3317,3350,2760,5158,0,2,1
20220,12104,3317,3350,3084,5158,2,0,1
20221,12104,2537,3350,3084,5158,0,2,1
20222,12104,2537,3350,4318,5158,2,2,1
20223,12104,2537,3350,3721,5158,2,2,1
20224,12105,2559,4200,3683,5158,3,2,1
20225,12105,2559,4200,4323,5158,2,2,1
20226,12105,2559,4200,2625,5158,2,1,1
20227,12105,2559,3183,2625,5158,1,1,1
20228,12105,2559,3899,2625,5158,1,1,1
20229,12105,2559,4505,2625,5158,1,1,1
20230,12105,2559,2464,2625,5158,1,1,1
20231,12105,2559,4157,2625,5158,1,0,1
20232,12106,4318,3170,4361,5158,3,0,1
20233,12106,3421,3170,4361,5158,0,0,1
20234,12106,3410,3170,4361,5158,0,0,1
20235,12106,4649,3170,4361,5158,0,0,1
20236,12106,4008,3170,4361,5158,0,0,1
20237,12106,3317,3170,4361,5158,0,2,1
20238,12106,3317,3170,3183,5158,2,2,1
20239,12106,3317,3170,4366,5158,2,2,1
20240,12107,3680,3052,4157,5158,3,0,1
20241,12107,3350,3052,4157,5158,0,0,1
20242,12107,4565,3052,4157,5158,0,0,1
20243,12107,3597,3052,4157,5158,0,0,1
20244,12107,3735,3052,4157,5158,0,2,1
20245,12107,3735,3052,3828,5158,2,2,1
20246,12107,3735,3052,4505,5158,2,2,1
20247,12107,3735,3052,2913,5158,2,2,1
20248,12108,3046,4297,3325,5158,3,2,1
20249,12108,3046,4297,2913,5158,2,0,1
20250,12108,3814,4297,2913,5158,0,1,1
20251,12108,3814,3326,2913,5158,1,1,1
20252,12108,3814,4484,2913,5158,1,1,1
20253,12108,3814,3008,2913,5158,1,1,1
20254,12108,3814,4335,2913,5158,1,0,1
20255,12108,4175,4335,2913,5158,0,1,1
20256,12109,4100,3211,3478,5158,3,2,1
20257,12109,4100,3211,4149,5158,2,0,1
20258,12109,4466,3211,4149,5158,0,1,1
20259,12109,4466,3052,4149,5158,1,0,1
20260,12109,3350,3052,4149,5158,0,0,1
20261,12109,4229,3052,4149,5158,0,0,1
20262,12109,2625,3052,4149,5158,0,0,1
20263,12109,4293,3052,4149,5158,0,2,1
20264,12110,3676,2608,3410,5158,3,1,1
20265,12110,3676,3148,3410,5158,1,2,1
20266,12110,3676,3148,2506,5158,2,0,1
20267,12110,2693,3148,2506,5158,0,0,1
20268,12110,3733,3148,2506,5158,0,0,1
20269,12110,4135,3148,2506,5158,0,2,1
20270,12110,4135,3148,3874,5158,2,1,1
20271,12110,4135,4333,3874,5158,1,0,1
20272,12111,3934,4466,3841,5158,3,2,1
20273,12111,3934,4466,4297,5158,2,1,1
20274,12111,3934,2705,4297,5158,1,0,1
20275,12111,4350,2705,4297,5158,0,0,1
20276,12111,2807,2705,4297,5158,0,0,1
20277,12111,3735,2705,4297,5158,0,0,1
20278,12111,2641,2705,4297,5158,0,2,1
20279,12111,2641,2705,4175,5158,2,2,1
20280,12112,2862,3339,2760,5158,3,0,1
20281,12112,3252,3339,2760,5158,0,0,1
20282,12112,3052,3339,2760,5158,0,0,1
20283,12112,2688,3339,2760,5158,0,0,1
20284,12112,4505,3339,2760,5158,0,1,1
20285,12112,4505,3410,2760,5158,1,1,1
20286,12112,4505,3048,2760,5158,1,1,1
20287,12112,4505,4494,2760,5158,1,0,1
20288,12113,3814,4101,4542,5158,3,2,1
20289,12113,3814,4101,4564,5158,2,0,1
20290,12113,2586,4101,4564,5158,0,1,1
20291,12113,2586,3782,4564,5158,1,1,1
20292,12113,2586,3564,4564,5158,1,1,1
20293,12113,2586,4297,4564,5158,1,1,1
20294,12113,2586,4417,4564,5158,1,0,1
20295,12113,2963,4417,4564,5158,0,0,1
20296,12114,3325,4199,2871,5158,3,2,1
20297,12114,3325,4199,2862,5158,2,0,1
20298,12114,4318,4199,2862,5158,0,0,1
20299,12114,2559,4199,2862,5158,0,0,1
20300,12114,4649,4199,2862,5158,0,1,1
20301,12114,4649,2717,2862,5158,1,2,1
20302,12114,4649,2717,4676,5158,2,0,1
20303,12114,3052,2717,4676,5158,0,1,1
20304,12115,4289,3916,4293,5158,3,0,1
20305,12115,3721,3916,4293,5158,0,1,1
20306,12115,3721,2623,4293,5158,1,2,1
20307,12115,3721,2623,2869,5158,2,2,1
20308,12115,3721,2623,3421,5158,2,0,1
20309,12115,4494,2623,3421,5158,0,1,1
20310,12115,4494,3733,3421,5158,1,1,1
20311,12115,4494,2586,3421,5158,1,1,1
20312,12116,4340,3511,2977,5158,3,2,1
20313,12116,4340,3511,3478,5158,2,2,1
20314,12116,4340,3511,4323,5158,2,0,1
20315,12116,4505,3511,4323,5158,0,0,1
20316,12116,3933,3511,4323,5158,0,0,1
20317,12116,4157,3511,4323,5158,0,1,1
20318,12116,4157,3410,4323,5158,1,2,1
20319,12116,4157,3410,3735,5158,2,2,1
20320,12117,3061,4350,3859,5158,3,1,1
20321,12117,3061,4021,3859,5158,1,0,1
20322,12117,2694,4021,3859,5158,0,0,1
20323,12117,3252,4021,3859,5158,0,2,1
20324,12117,3252,4021,3019,5158,2,1,1
20325,12117,3252,4611,3019,5158,1,0,1
20326,12117,3735,4611,3019,5158,0,0,1
20327,12117,4348,4611,3019,5158,0,0,1
20328,12118,3008,2688,4289,5158,3,1,1
20329,12118,3008,3298,4289,5158,1,0,1
20330,12118,3549,3298,4289,5158,0,2,1
20331,12118,3549,3298,4323,5158,2,1,1
20332,12118,3549,4579,4323,5158,1,0,1
20333,12118,2888,4579,4323,5158,0,1,1
20334,12118,2888,4100,4323,5158,1,1,1
20335,12118,2888,3339,4323,5158,1,1,1
20336,12119,3933,3421,4272,5158,3,0,1
20337,12119,3658,3421,4272,5158,0,1,1
20338,12119,3658,3192,4272,5158,1,1,1
20339,12119,3658,4290,4272,5158,1,1,1
20340,12119,3658,3028,4272,5158,1,0,1
20341,12119,2976,3028,4272,5158,0,0,1
20342,12119,3420,3028,4272,5158,0,2,1
20343,12119,3420,3028,4696,5158,2,0,1
20344,12120,4484,2862,4318,5158,3,1,1
20345,12120,4484,4540,4318,5158,1,1,1
20346,12120,4484,2796,4318,5158,1,0,1
20347,12120,3828,2796,4318,5158,0,0,1
20348,12120,3859,2796,4318,5158,0,0,1
20349,12120,3511,2796,4318,5158,0,0,1
20350,12120,3721,2796,4318,5158,0,2,1
20351,12120,3721,2796,3881,5158,2,1,1
20352,12121,3028,3371,4158,5158,3,0,1
20353,12121,3641,3371,4158,5158,0,1,1
20354,12121,3641,3733,4158,5158,1,0,1
20355,12121,4084,3733,4158,5158,0,0,1
20356,12121,3874,3733,4158,5158,0,0,1
20357,12121,4579,3733,4158,5158,0,2,1
20358,12121,4579,3733,4157,5158,2,2,1
20359,12121,4579,3733,3019,5158,2,2,1
20360,12122,4423,3326,4333,5158,3,1,1
20361,12122,4423,2705,4333,5158,1,0,1
20362,12122,2796,2705,4333,5158,0,0,1
20363,12122,4272,2705,4333,5158,0,2,1
20364,12122,4272,2705,3421,5158,2,1,1
20365,12122,4272,2807,3421,5158,1,1,1
20366,12122,4272,2754,3421,5158,1,1,1
20367,12122,4272,3699,3421,5158,1,1,1
20368,13149,3597,2641,2559,5160,3,0,1
20369,13149,4565,2641,2559,5160,0,0,1
20370,13149,2693,2641,2559,5160,0,0,1
20371,13149,4199,2641,2559,5160,0,0,1
20372,13149,3048,2641,2559,5160,0,0,1
20373,13149,4062,2641,2559,5160,0,2,1
20374,13149,4062,2641,2904,5160,2,2,1
20375,13149,4062,2641,2862,5160,2,2,1
20376,13150,4466,3052,3192,5160,3,1,1
20377,13150,4466,2796,3192,5160,1,1,1
20378,13150,4466,2882,3192,5160,1,1,1
20379,13150,4466,3828,3192,5160,1,1,1
20380,13150,4466,4135,3192,5160,1,1,1
20381,13150,4466,4514,3192,5160,1,2,1
20382,13150,4466,4514,3176,5160,2,2,1
20383,13150,4466,4514,4579,5160,2,2,1
20384,13151,4200,4272,3511,5160,3,0,1
20385,13151,3211,4272,3511,5160,0,0,1
20386,13151,2927,4272,3511,5160,0,0,1
20387,13151,2904,4272,3511,5160,0,0,1
20388,13151,4318,4272,3511,5160,0,2,1
20389,13151,4318,4272,4340,5160,2,0,1
20390,13151,4649,4272,4340,5160,0,0,1
20391,13151,2694,4272,4340,5160,0,0,1
20392,13152,4423,3564,3322,5160,3,0,1
20393,13152,4113,3564,3322,5160,0,2,1
20394,13152,4113,3564,3285,5160,2,2,1
20395,13152,4113,3564,3211,5160,2,2,1
20396,13152,4113,3564,4062,5160,2,2,1
20397,13152,4113,3564,2754,5160,2,2,1
20398,13152,4113,3564,2869,5160,2,0,1
20399,13152,2871,3564,2869,5160,0,1,1
20400,13153,2976,3084,3874,5160,3,0,1
20401,13153,2688,3084,3874,5160,0,1,1
20402,13153,2688,3859,3874,5160,1,2,1
20403,13153,2688,3859,3270,5160,2,2,1
20404,13153,2688,3859,3421,5160,2,1,1
20405,13153,2688,2963,3421,5160,1,2,1
20406,13153,2688,2963,4649,5160,2,1,1
20407,13153,2688,2635,4649,5160,1,1,1
20408,13154,3148,4505,4113,5160,3,1,1
20409,13154,3148,3876,4113,5160,1,2,1
20410,13154,3148,3876,4534,5160,2,2,1
20411,13154,3148,3876,3183,5160,2,2,1
20412,13154,3148,3876,4021,5160,2,2,1
20413,13154,3148,3876,3933,5160,2,2,1
20414,13154,3148,3876,4484,5160,2,2,1
20415,13154,3148,3876,3680,5160,2,2,1
20416,13155,3814,4540,3048,5160,3,2,1
20417,13155,3814,4540,3658,5160,2,2,1
20418,13155,3814,4540,4340,5160,2,0,1
20419,13155,3211,4540,4340,5160,0,0,1
20420,13155,4229,4540,4340,5160,0,0,1
20421,13155,4175,4540,4340,5160,0,2,1
20422,13155,4175,4540,4244,5160,2,1,1
20423,13155,4175,2807,4244,5160,1,1,1
20424,13156,2537,4542,3876,5160,3,0,1
20425,13156,3339,4542,3876,5160,0,1,1
20426,13156,3339,3478,3876,5160,1,1,1
20427,13156,3339,4335,3876,5160,1,0,1
20428,13156,3148,4335,3876,5160,0,1,1
20429,13156,3148,4676,3876,5160,1,0,1
20430,13156,4358,4676,3876,5160,0,0,1
20431,13156,4290,4676,3876,5160,0,0,1
20432,13157,3028,4333,2862,5160,3,2,1
20433,13157,3028,4333,2693,5160,2,2,1
20434,13157,3028,4333,3780,5160,2,2,1
20435,13157,3028,4333,4649,5160,2,2,1
20436,13157,3028,4333,3420,5160,2,0,1
20437,13157,2608,4333,3420,5160,0,1,1
20438,13157,2608,3317,3420,5160,1,1,1
20439,13157,2608,4544,3420,5160,1,1,1
20440,13158,2634,4289,4232,5160,3,1,1
20441,13158,2634,4008,4232,5160,1,1,1
20442,13158,2634,2559,4232,5160,1,1,1
20443,13158,2634,4100,4232,5160,1,1,1
20444,13158,2634,3658,4232,5160,1,1,1
20445,13158,2634,3270,4232,5160,1,2,1
20446,13158,2634,3270,3267,5160,2,2,1
20447,13158,2634,3270,3192,5160,2,2,1
20448,13159,2882,2754,4078,5160,3,2,1
20449,13159,2882,2754,2977,5160,2,2,1
20450,13159,2882,2754,4297,5160,2,0,1
20451,13159,4100,2754,4297,5160,0,0,1
20452,13159,4544,2754,4297,5160,0,0,1
20453,13159,3325,2754,4297,5160,0,2,1
20454,13159,3325,2754,3148,5160,2,2,1
20455,13159,3325,2754,3084,5160,2,1,1
20456,13160,2862,2634,3828,5160,3,2,1
20457,13160,2862,2634,3325,5160,2,2,1
20458,13160,2862,2634,2608,5160,2,2,1
20459,13160,2862,2634,4514,5160,2,0,1
20460,13160,4484,2634,4514,5160,0,0,1
20461,13160,4323,2634,4514,5160,0,0,1
20462,13160,2717,2634,4514,5160,0,0,1
20463,13160,3993,2634,4514,5160,0,1,1
20464,13161,3183,2717,4484,5160,3,1,1
20465,13161,3183,3501,4484,5160,1,1,1
20466,13161,3183,3061,4484,5160,1,1,1
20467,13161,3183,4157,4484,5160,1,1,1
20468,13161,3183,2537,4484,5160,1,1,1
20469,13161,3183,3052,4484,5160,1,2,1
20470,13161,3183,3052,4113,5160,2,2,1
20471,13161,3183,3052,3211,5160,2,2,1
20472,13162,2913,4293,3899,5160,3,0,1
20473,13162,3371,4293,3899,5160,0,0,1
20474,13162,2641,4293,3899,5160,0,0,1
20475,13162,4062,4293,3899,5160,0,1,1
20476,13162,4062,2608,3899,5160,1,1,1
20477,13162,4062,2807,3899,5160,1,2,1
20478,13162,4062,2807,4611,5160,2,2,1
20479,13162,4062,2807,4565,5160,2,2,1
20480,13163,3967,3564,3061,5160,3,1,1
20481,13163,3967,4335,3061,5160,1,2,1
20482,13163,3967,4335,2442,5160,2,2,1
20483,13163,3967,4335,3782,5160,2,2,1
20484,13163,3967,4335,2717,5160,2,2,1
20485,13163,3967,4335,3836,5160,2,1,1
20486,13163,3967,4484,3836,5160,1,1,1
20487,13163,3967,3511,3836,5160,1,1,1
20488,13164,4078,3969,3061,5160,3,0,1
20489,13164,3421,3969,3061,5160,0,0,1
20490,13164,3170,3969,3061,5160,0,1,1
20491,13164,3170,4084,3061,5160,1,1,1
20492,13164,3170,4505,3061,5160,1,1,1
20493,13164,3170,3046,3061,5160,1,1,1
20494,13164,3170,2537,3061,5160,1,0,1
20495,13164,4494,2537,3061,5160,0,0,1
20496,13165,3479,4297,3052,5160,3,1,1
20497,13165,3479,3721,3052,5160,1,0,1
20498,13165,4335,3721,3052,5160,0,0,1
20499,13165,4044,3721,3052,5160,0,0,1
20500,13165,4113,3721,3052,5160,0,1,1
20501,13165,4113,3814,3052,5160,1,2,1
20502,13165,4113,3814,2690,5160,2,2,1
20503,13165,4113,3814,4158,5160,2,2,1
20504,13166,3721,4484,3339,5160,3,1,1
20505,13166,3721,4333,3339,5160,1,1,1
20506,13166,3721,3641,3339,5160,1,1,1
20507,13166,3721,3899,3339,5160,1,1,1
20508,13166,3721,3511,3339,5160,1,1,1
20509,13166,3721,2904,3339,5160,1,2,1
20510,13166,3721,2904,3183,5160,2,2,1
20511,13166,3721,2904,4361,5160,2,2,1
20512,13167,4540,2625,4236,5160,3,2,1
20513,13167,4540,2625,4564,5160,2,2,1
20514,13167,4540,2625,3176,5160,2,2,1
20515,13167,4540,2625,2882,5160,2,2,1
20516,13167,4540,2625,2717,5160,2,2,1
20517,13167,4540,2625,3270,5160,2,2,1
